Date,Sample Name,Farm Name,Soil Name,Crop Name,pH,Conductivity,Nitrogen,Phosphorus,Potassium,Boron,Copper,Ferrous,Manganese,Organic Carbon,Sulphur,Zinc,LAI,TII,ARI,RBI,CRI,FAI,MRI,HCI,Bi-carbonate,Carbonate,C/N Ratio,Calcium Carbonate,Col410,Col435,Col460,Col485,Col510,Col535,Col560,Col585,Col610,Col645,Col680,Col705,Col730,Col760,Col810,Col860,Col900,Col940,S1,S2,S3,S4,Temp,Moist,EC,Ph,Nitro,Posh,Pota
2026-01-19T00:00:00.000Z,F2_S1_Papaya,F4,S2,Guava,7.263370392,3214.44661,195.4932746,46.60189191,203.7690901,0.76,0.692154977,4.886774288,6.376928942,0.53,39.79393689,1.328149032,0.863847321,0.038352409,0.094706214,0.450927234,0.537538698,23.20888673,9.047732112,0.020491241,250,0.26145997,27.33812028,0.202451882,1237.867584,262.4717892,937.5513496,152.2077196,290.1521165,372.0330756,66.52047932,70.59903214,460.6846576,202.0328825,314.5316617,36.36490568,198.1506871,147.2984049,14203.88913,713.7926551,79.45342091,52.92599241,2035.068651,0,0,263.4449531,27.79489806,29.49545693,91.34002259,7.901879912,-103.6719036,102.6121541,624.7645411
2026-01-19T00:00:00.000Z,F2_S1_Papaya,F1,S1,Castor,8.216550958,3024.464857,194.5757756,46.47977176,234.8698355,0.76,0.659392886,5.12357923,6.390925429,0.53,39.20764529,1.334770183,0.770125368,0.01237489,0.131428535,0.097997609,0.518433038,22.47160251,7.117176778,0.017709529,250,0.606578928,27.32992178,0.196151404,816.3335912,305.4281885,963.6828402,158.2865424,508.2527685,276.3953771,70.38149696,78.91924147,470.9044037,146.6598634,364.7815505,50.60117306,201.1698755,188.1676877,7359.922455,399.5385341,-52.88391911,52.87324262,698.6421995,0,0,265.094895,27.80817814,30.20952241,3640.910778,7.323556282,21.21563454,375.5631386,424.4330801
2026-01-19T00:00:00.000Z,F4_s2_guava,F3,S7,Guava,7.308294883,1669.242661,195.1638205,49.52320875,222.2126077,0.76,0.640889121,5.150196753,6.385382076,0.53,39.38002465,1.322820539,1.100794198,0.053172129,0.092782682,0.293534658,0.435870185,13.39255042,5.889164561,0.012294499,250,0.270362759,27.43677586,0.203713905,920.4684686,337.3791506,799.514028,207.4202807,418.7242005,603.9363021,65.4005631,104.9734857,423.0609372,199.0423881,359.465576,36.06421434,180.7026218,172.1165885,12487.68786,1070.599922,181.0090195,61.33942208,332.5586508,0,0,274.8325824,26.18379439,28.09383787,-253.3057681,7.837178086,108.3644828,362.0862857,166.5265117
2026-01-19T00:00:00.000Z,F4_s4_papaya,F6,S6,Castor,7.183490706,-1531.5586,196.2240362,42.90467872,187.9344552,0.76,0.686250766,4.903948077,6.402352455,0.53,39.66856573,1.339386029,0.713358509,0.023135104,0.027193839,0.340073897,0.376183024,20.19028384,11.45153891,0.018494133,250,0.128935527,27.41310538,0.19446887,1104.233583,299.0548675,603.5200773,115.4066607,292.9152881,364.5201942,85.77599834,102.2082872,567.3676773,133.3970445,497.2280244,42.73992351,225.8291644,156.0073673,11328.44006,224.2801658,431.1501779,67.5277638,1069.371304,0,0,249.9295526,28.06867178,27.59384699,5383.145777,7.467754455,301.2341887,283.8767868,699.2870628
2026-01-19T00:00:00.000Z,F2_S2_Guava,F5,S5,Castor,7.534335714,5140.304433,194.9029048,45.70791807,207.6730673,0.76,0.631612487,5.081225512,6.417003192,0.53,36.63801809,1.329814312,0.822935137,0.056728431,0.157488605,0.330485352,0.389738664,17.29686876,4.625708731,0.025550413,250,0.195023686,27.33961374,0.206904477,1750.389665,331.1300381,637.0646647,239.0045123,396.0827054,336.6514652,78.38501256,81.41930471,582.9948394,130.5764511,308.5057444,47.61946501,201.9675786,197.4938793,17802.24733,1941.723799,-97.84567144,11.27961216,881.096238,0,0,311.5914119,28.13311978,25.35182551,-3658.390142,7.699905082,0.305487409,721.0612661,269.994456
2026-01-19T00:00:00.000Z,F3_S1_Cumin,F3,S6,Guava,7.668559587,4807.151571,195.5364801,45.72628059,209.5663432,0.76,0.649962068,4.90744591,6.405078352,0.53,42.01157225,1.332902866,0.821630084,0.014091161,0.208102999,0.278458959,0.476787037,10.97212298,8.941611743,0.023159439,250,0.054089693,27.44419172,0.208963131,1077.62527,344.0606942,709.0625299,155.8563864,494.9234015,391.2121576,88.12740423,102.1466637,659.9221401,193.2646647,451.4251541,54.18584415,169.1345438,173.2598352,19977.58771,814.1053783,156.0982044,57.82115012,2025.816211,0,0,218.5511674,27.9866349,21.55355561,-400.7734176,7.089334301,79.25254355,342.9094087,-199.558561
2026-01-19T00:00:00.000Z,F2_S5_Guava,F6,S5,Cumin,7.459506646,1289.716703,193.5159267,46.86050033,218.6355072,0.76,0.606464054,5.23834451,6.400943178,0.53,39.26027183,1.344137937,0.70769528,0.032333018,0.219335829,0.34151658,0.376160921,10.26448695,15.3598069,0.010442272,250,0.328632124,27.45642311,0.20237714,1378.01791,322.7272095,897.206828,137.9393235,488.2989346,280.9339546,68.27340123,86.13809058,472.1360551,155.7464808,342.3541034,40.12783221,164.1060995,174.5549283,18228.48521,-224.9876199,130.2077986,38.41820356,1620.098213,0,0,198.2798012,27.55754196,19.86641266,7180.888763,7.625015689,249.1727507,-67.30364617,339.2863029
2026-01-19T00:00:00.000Z,F1_Fx_castor,F6,S6,Guava,7.26061868,6908.424374,195.8582672,46.30309807,209.4941827,0.76,0.625997083,5.351911014,6.34437555,0.53,42.63466996,1.332914162,0.961724554,0.027928331,0.118741526,0.321178021,0.529876647,10.73546806,11.93797934,0.016141034,250,-0.060970876,27.51247607,0.200869768,1494.565748,355.5215207,817.3438321,172.2281067,437.5694814,392.0519158,68.60253083,103.6101702,504.5956934,188.0447614,395.7155417,45.39870235,187.7900531,143.4368405,18482.52006,584.0859997,195.7460056,48.57735602,2236.081042,0,0,289.9355698,27.47210987,25.74595461,4495.907831,7.296476872,210.9558937,220.0148406,-859.0200923
2026-01-19T00:00:00.000Z,F3_S2_Papaya,F6,S5,Papaya,7.520261682,-296.6869418,194.8291727,46.28392619,224.9217898,0.76,0.659514664,5.037480419,6.354913064,0.53,40.84452091,1.340905744,0.812466771,0.016765403,0.112938169,0.323421286,0.445094992,14.30403281,10.45332749,0.016134252,250,0.330093831,27.42690629,0.207265386,1310.251559,387.5575997,799.8001636,166.86802,446.8911583,358.5169872,74.86138676,92.71903986,568.0758239,140.7833273,371.118836,38.06895459,186.7942459,203.3195164,6739.551325,925.154809,-2.871441479,45.77161514,-104.4581169,0,0,240.460764,27.86872568,23.4659261,3998.822498,7.450146091,-169.4078825,292.7600223,207.7109416
2026-01-19T00:00:00.000Z,F1_Fx_Papaya,F6,S4,Cumin,7.411763505,2658.390894,195.0882966,42.86131643,193.5480414,0.76,0.63798347,5.160991015,6.457430417,0.53,42.63472582,1.347132663,0.908536837,0.018041888,0.267167779,0.338824154,0.544455396,11.87504562,13.42436291,0.024978668,250,-0.117277264,27.38448326,0.212021472,1249.075254,231.3879928,819.339995,162.7283026,542.1515269,220.3411186,89.67810489,83.08318451,596.5088558,179.9317265,345.1809961,44.20429133,214.0244812,182.1671785,22839.62461,232.9814928,3.921277848,67.70767641,1767.025291,0,0,243.1760693,27.30271588,23.90650703,2251.140492,7.276715682,148.5656058,433.5569663,766.4352566
2026-01-19T00:00:00.000Z,F5_S1_Castor,F3,S1,Cumin,6.925175726,5165.682298,195.3485444,46.06644677,249.5569763,0.76,0.652188652,4.929296165,6.40608462,0.53,39.97853535,1.334772898,0.958480209,0.040257406,-0.051667519,0.384204868,0.453980985,23.93388868,12.33207677,0.021294814,250,0.201593088,27.41039824,0.199429869,1313.794141,220.4950663,1123.060611,166.7564741,524.7013202,309.0365952,75.97331713,103.4848595,438.8808168,204.2772737,418.4910716,38.71240558,204.2999922,123.1732046,17108.09108,1094.6393,-336.9305101,59.7895964,817.6733109,0,0,250.5343184,26.31310871,22.60499213,-245.4573771,7.526527687,79.41589537,109.4962243,573.7710467
2026-01-19T00:00:00.000Z,F1_S3_castor,F3,S5,Brinjal,6.41582979,3536.380937,194.4419801,44.2487568,226.7433838,0.76,0.629130527,5.050313136,6.441856354,0.53,35.8819502,1.331347859,0.757682506,0.026261579,0.14486606,0.107852499,0.624469579,20.51498083,7.179982088,0.002862979,250,0.597173562,27.33883646,0.205810235,1550.435854,199.7285211,772.3551922,212.522366,416.6097503,442.8302488,80.80849159,88.78804775,574.3327294,166.7363034,344.1940516,38.75712429,190.1883334,199.3125139,8490.377402,829.9452406,133.574807,57.54603827,-230.2964267,0,0,227.7007019,28.04832832,25.17405401,-1844.578627,7.612299866,153.5210785,89.1112888,207.2226681
2026-01-19T00:00:00.000Z,F2_S1_Guava,F4,S2,Brinjal,7.881742768,-2604.894182,194.9236902,42.69383882,222.4102597,0.76,0.688155697,5.122368476,6.314518053,0.53,38.13908231,1.326307067,0.931527821,0.016802255,0.135978344,0.521143323,0.625981082,23.68234493,7.301960425,0.012876346,250,0.046726684,27.52918343,0.198725793,889.2134714,253.729879,1076.440208,163.1164374,425.743679,414.419974,73.84030936,83.31424265,542.9112871,166.3119752,394.945297,29.11399422,206.8565543,193.6771191,15031.10411,1113.589821,-55.90272786,49.19565333,2669.650499,0,0,294.0286206,26.82225598,29.43314112,2270.887574,8.000432467,187.4831233,126.3896244,216.0107555
2026-01-19T00:00:00.000Z,F3_S3_Brinjal,F3,S4,Cumin,7.558031237,2103.66996,195.187348,48.5466335,190.4555354,0.76,0.649209367,5.389896579,6.432063785,0.53,36.99528316,1.321933987,0.788457339,0.041697581,0.213874699,0.415011867,0.217790677,22.28574463,8.13987754,0.005781151,250,-0.079342859,27.30890607,0.201163838,972.4326162,372.5676129,836.5487548,191.1207807,544.5489198,424.2631178,79.22695977,78.0666414,524.5895763,177.893939,354.0630733,55.98356887,165.5374223,175.038496,14949.20581,444.5493681,150.4819952,25.28587941,1063.860057,0,0,251.8801751,27.27174379,25.54583109,-2637.42991,7.039277186,-34.97704348,-57.79474317,906.530992
2026-01-19T00:00:00.000Z,F2_S1_Cumin,F2,S2,Cumin,7.218589117,-572.0491022,195.2493799,44.50649377,216.589593,0.76,0.622651531,5.126765316,6.329199857,0.53,37.82576315,1.311522779,0.935282831,0.033452601,0.164158093,0.341441107,0.479217844,18.28438109,13.0231305,0.016661145,250,1.026967498,27.44293211,0.20759681,1763.527828,273.7304888,877.5928643,143.7612667,389.8138234,297.9670341,76.45715012,93.60075327,471.3815239,195.3476143,450.3420508,37.27774211,179.010467,172.3456512,24345.99087,548.2129808,82.93865009,30.77776815,948.7421391,0,0,217.4685104,27.45681236,26.53116031,1979.735578,7.301066673,379.7846745,-72.79731558,709.1797392
2026-01-19T00:00:00.000Z,F5_S2_Castor,F5,S6,Papaya,7.146802367,7682.945762,195.5790532,45.7504503,241.5337373,0.76,0.611478121,5.062593422,6.320193545,0.53,40.87539375,1.328623273,0.794119298,0.051642634,0.093577914,0.306989496,0.374502299,21.87590877,3.540854457,0.014568182,250,0.459613547,27.47572129,0.204967036,907.1084343,350.5390911,1105.8717,115.4253604,393.2167771,382.7589772,86.84428679,95.12960624,551.1607878,195.6471453,277.0086918,37.13310357,145.4944075,178.3475787,8666.126632,685.9844386,93.1380339,17.45447514,811.051149,0,0,228.8595735,28.58904574,26.56600105,2911.824347,7.532549515,-154.8291802,309.8999775,272.8273158
2026-01-19T00:00:00.000Z,F2_Fx_Guava,F3,S5,Papaya,6.596407506,3660.380898,195.846018,46.62036437,226.5474868,0.76,0.661701259,4.995031474,6.366684199,0.53,37.12001063,1.34322471,0.567189421,0.03843915,0.025106885,0.28096772,0.649531249,18.11211889,7.919115123,0.0029792,250,0.640861698,27.42514647,0.209961117,1472.957813,361.0140256,1180.490754,147.9302247,360.9009804,485.8392563,67.84390741,116.846759,548.0569838,145.9256589,367.6127152,51.65328574,177.2284295,152.940651,3380.41624,-9.469303028,133.018923,28.80614885,1666.332711,0,0,272.3616358,26.72326173,23.42951255,-1948.806019,7.630195637,87.60152087,144.9270031,-32.19777862
2026-01-19T00:00:00.000Z,F2_S3_Guava,F3,S2,Castor,8.047479601,5041.192224,195.0157,47.68397625,171.0202976,0.76,0.650456273,5.255636362,6.471012492,0.53,37.64498283,1.334103168,0.78830172,0.024258981,0.095304095,0.488688325,0.52716922,26.35325211,7.62631154,-0.002160134,250,0.816245734,27.45826634,0.201148994,924.880448,354.9754009,854.391672,167.0605127,368.3619521,268.5999162,78.92937999,80.97943596,459.0474964,169.3043093,401.2801823,49.00664556,182.1431792,178.5640779,6355.819405,580.8665016,38.86770014,32.43392666,2333.000111,0,0,257.8564013,27.61811669,28.2672455,274.6524686,8.055735266,93.6878696,-1.661676363,290.9498294
2026-01-19T00:00:00.000Z,F5_S1_Castor,F1,S3,Guava,7.297444336,4835.331818,195.8578462,46.04104984,234.7813525,0.76,0.674749674,4.831959731,6.297195284,0.53,41.18943073,1.340876968,0.929318028,0.017600079,0.104248724,0.07462639,0.465323556,20.24595004,5.668865749,0.014186821,250,0.192831777,27.45510032,0.213295732,1761.058379,347.0016537,801.2895898,108.7673048,445.6122668,193.8614659,81.0420046,84.34956907,362.6786645,166.3435085,431.7599136,47.10015885,212.6469172,154.2092196,17109.45548,613.9595647,-16.49123018,31.30554067,1544.908249,0,0,277.7867174,27.40068912,18.54162114,6540.851212,7.685859804,250.2796229,2.865526039,749.0125323
2026-01-19T00:00:00.000Z,F5_S2_Castor,F1,S7,Papaya,8.146601532,6536.413275,194.6593288,44.762647,201.8273684,0.76,0.636350733,5.187602651,6.369096513,0.53,39.38701603,1.335370369,0.818420735,0.036023986,0.101276799,0.344165214,0.452033243,19.03690165,8.17142299,0.019536557,250,-0.078271663,27.48949882,0.197965759,854.3109338,283.7667549,1127.560306,163.0220367,364.9637478,321.0254002,68.88184733,88.68746657,590.4541746,254.9097549,352.8368551,50.74921124,179.1226209,176.8410144,11203.11795,867.6208778,350.7784181,36.66090586,2412.267301,0,0,266.2104669,28.10589797,25.19495804,-1424.376393,7.128767623,144.2241203,345.3610567,269.0635404
2026-01-19T00:00:00.000Z,S1_f1_Guava,F6,S7,Brinjal,7.475220495,-483.9887877,195.2177724,44.24104721,214.9521462,0.76,0.625676143,4.959303348,6.391589831,0.53,39.45822375,1.34378376,0.862516893,0.00803594,0.001953902,0.26370129,0.374370913,14.39368394,6.582224638,0.015928696,250,0.098205667,27.38043411,0.200042841,1627.90594,277.2443049,1152.78078,125.2940995,331.8188627,334.8282613,71.01079986,97.03160786,488.3062924,182.7979007,310.7980941,44.34474871,246.9739554,129.3956287,20688.39551,628.6597599,413.0378528,63.44923589,2240.722113,0,0,205.9501235,28.61757847,26.81282946,3920.161787,7.373952204,51.06008628,239.5386287,95.25604803
2026-01-19T00:00:00.000Z,F1_S3_castor,F4,S4,Castor,7.388929422,866.4795531,195.381042,45.8401507,206.941002,0.76,0.658945137,5.029074054,6.380811384,0.53,39.67637721,1.308778692,0.85304266,0.028364548,0.314530097,0.166159499,0.476829281,23.4762693,7.282321242,0.014570715,250,0.416617181,27.40814064,0.205814573,964.8321804,327.7025896,761.6477625,154.2188246,492.8454243,392.1931588,83.49947021,74.87948383,482.3937558,190.3427249,368.3218305,42.22584528,140.9415799,154.9199196,12124.77915,677.4470679,-193.4817598,48.77968774,731.7878885,0,0,302.6540652,28.08008448,27.50732536,887.2483208,7.934432608,-237.9640751,123.5205041,-79.19718017
2026-01-19T00:00:00.000Z,F5_S1_Brinjal,F1,S3,Castor,7.476999834,5046.839392,194.0419008,46.62242473,225.4409087,0.76,0.617479565,5.109980599,6.393874041,0.53,42.08088237,1.33241633,0.756624333,0.008823209,0.19560579,0.42511379,0.568704711,21.04096311,13.58848596,0.006494323,250,0.166956161,27.37540452,0.209595273,1425.69005,237.824056,877.3338706,235.231254,446.930355,391.4318228,98.23276939,95.01274509,359.6051054,152.611008,330.1911705,48.98931925,178.6204772,164.4412683,13797.43439,1042.191044,339.4931606,33.08358843,1236.247387,0,0,258.5590377,27.07681086,24.24226214,-3135.182263,7.159499235,-23.10142608,166.5337854,553.0375839
2026-01-19T00:00:00.000Z,F3_F2_Fx_Castor,F5,S1,Cumin,7.109066048,3248.004032,194.3491221,44.34071121,182.1933673,0.76,0.584626666,4.988702648,6.421995948,0.53,42.71186093,1.346247445,0.674908251,0.037409215,0.212079193,0.59662317,0.454969082,5.463196292,9.815726068,0.012236503,250,0.158236768,27.46238461,0.195213649,1191.049428,376.3379829,940.2134268,157.2904812,621.4415921,378.6231888,71.19178289,74.68141637,453.3656308,207.5047143,282.3536153,43.91759199,157.5830257,190.2336851,20170.0517,1819.704224,346.9005686,27.09168254,2864.621276,0,0,211.5431168,25.53853023,28.91150596,3648.488512,6.516039426,56.20967035,172.4912711,-154.9763323
2026-01-19T00:00:00.000Z,F1_S5_Brinjal,F6,S7,Castor,7.363503876,217.7533402,195.9369899,45.27792386,218.0043078,0.76,0.662260851,5.105491394,6.511068436,0.53,42.71177232,1.326364628,0.828773451,0.035248904,0.140592783,0.223995661,0.566606157,25.33043763,7.915145071,0.007998727,250,1.199926961,27.20363398,0.207275779,1370.397244,369.696699,967.433594,134.6998663,298.2866399,263.9478592,71.90284432,83.91540513,565.6437829,158.6684745,453.2887577,40.91944425,214.8630093,189.8298922,21421.91733,-393.0677738,80.48731752,20.71495881,1418.695419,0,0,212.9037776,27.01691659,29.11198401,-3496.277915,7.530192474,122.0107132,31.39814475,861.8858558
2026-01-19T00:00:00.000Z,F3_Fx_Papaya,F6,S5,Cumin,7.670607533,730.4338648,195.2401142,45.02226104,219.7371354,0.76,0.647904061,4.956895819,6.406720414,0.53,41.28711268,1.336265887,0.987956439,-0.007121021,0.20285869,0.320985136,0.449475625,5.570586556,2.115884586,0.018868843,250,0.357366595,27.49033579,0.207404948,990.9134158,304.6093336,610.0446269,209.2338593,460.1149716,385.8985481,70.27825592,66.047162,554.8949352,206.9367918,338.8799114,55.11646131,207.2905651,175.3360656,17573.0025,540.3077738,221.4776782,38.43126934,2109.039541,0,0,251.7854801,27.4500366,30.79189842,-2346.241078,7.584929988,100.5083401,298.2615219,1128.859519
2026-01-19T00:00:00.000Z,F1_s4_guava,F4,S2,Castor,7.619067613,1680.299397,194.8430966,46.07036992,241.9955486,0.76,0.624735963,5.006216592,6.360582076,0.53,43.11399531,1.342205715,0.988089881,0.036893927,0.096757826,0.324580226,0.577307277,9.747075811,9.038158279,0.009960206,250,-0.0581545,27.36151633,0.199462751,1455.132945,315.8069384,1051.99729,179.2555357,425.8424114,431.6948787,74.34148873,124.4334137,437.0714103,145.0073977,363.4176015,47.76868209,149.9803768,161.4341036,14867.64803,50.30586075,-18.64088678,46.80914552,1298.827292,0,0,214.3577944,26.7326972,24.54039487,1329.979591,7.229320767,51.45633052,305.6771133,709.2602304
2026-01-19T00:00:00.000Z,F4_S2_Brinjal,F5,S6,Papaya,6.70076434,-5254.071756,195.7502103,46.4102233,226.7135726,0.76,0.64173993,5.337272706,6.444570813,0.53,40.50171338,1.342014732,0.779554701,0.03032199,0.195638534,0.105362685,0.527941754,22.84621927,4.246332481,0.007006722,250,1.012792673,27.41802694,0.202407231,1695.909958,307.0370056,672.6998032,182.2392293,441.8483461,298.236225,99.00913637,67.44294026,538.1712159,199.6616576,312.1992399,30.32962116,170.1365882,218.5988069,19534.79105,1180.219719,145.3865979,43.49387201,184.6492333,0,0,254.7220233,26.46181505,24.50336404,3437.752091,7.679376872,144.8356041,255.1738358,-188.9568947
2026-01-19T00:00:00.000Z,F3_S4_Castor,F3,S5,Papaya,7.290299096,6030.052054,195.3242557,42.74611721,197.8277278,0.76,0.590508693,5.428452996,6.45290204,0.53,43.1547188,1.341592147,0.882093503,0.02141573,0.08151708,0.466034272,0.467945443,22.59055077,3.558842057,0.022309169,250,0.244598576,27.50385935,0.191575226,859.4254348,301.81792,962.006494,196.8064414,533.5762175,353.3529707,89.19041856,104.1607518,336.1240959,139.7311907,362.2445549,42.86114632,175.7067154,177.2901861,846.8902215,944.2929804,155.3303322,52.27308414,1557.377295,0,0,239.594669,26.23722212,23.11459282,3776.107963,7.281896672,143.2798663,238.6668559,471.4830472
2026-01-19T00:00:00.000Z,F2_FM_Guava,F1,S7,Papaya,7.252247113,6090.520897,194.2602951,45.13493032,216.9894649,0.76,0.649882319,5.291199312,6.377372385,0.53,40.0776685,1.335166203,0.832650648,0.059112248,0.138971653,0.153707449,0.551077198,9.134699508,7.772155325,0.021537771,250,-0.154750198,27.41474256,0.197210299,1087.596411,296.2087624,921.3384792,133.4395072,492.7181849,357.3459845,89.14695662,66.67142634,493.9710781,140.9149843,303.2844268,50.81893968,178.9502863,190.8381857,13131.04403,829.7135002,354.8516337,28.56615345,2229.626975,0,0,280.2394431,29.53012909,19.89367336,2065.801067,7.657736938,190.2074531,172.8485125,23.80774198
2026-01-19T00:00:00.000Z,F3_Fx_Guava,F1,S5,Cumin,7.786600362,2013.555898,194.3040294,41.25941184,225.96184,0.76,0.598473576,4.67014217,6.404029737,0.53,42.73409259,1.323343024,0.886941352,0.037076483,0.0529524,0.234223824,0.550859061,8.37548796,3.280184991,0.02053427,250,0.851764068,27.29069381,0.197791423,1097.728001,272.8807449,1009.168395,148.1710836,353.8712988,389.2295397,79.40439233,71.02241152,535.6925833,177.2243686,333.1795778,40.47348295,205.1006037,154.8250375,24171.32934,51.80595622,-52.40283659,39.0761094,2460.979684,0,0,246.1951584,27.14874216,28.95426246,-3165.798651,6.626572127,-1.823494618,101.5999365,244.4113259
2026-01-19T00:00:00.000Z,F1_S6_Brinjal,F2,S6,Papaya,7.300220728,-233.0834075,196.4712517,44.47316477,190.8526082,0.76,0.690230447,4.959535223,6.374280702,0.53,40.36089626,1.338261118,0.91181114,0.013028162,0.215322497,0.210632609,0.436006745,22.28750372,11.2187604,0.004850364,250,0.130007016,27.37694376,0.204427944,1076.47027,262.7374616,992.9157082,152.6350992,390.3938769,358.1589833,76.95940549,107.4688502,526.6006425,200.0686119,316.8052494,50.32324387,192.0406816,169.9439417,11717.26358,291.2616381,247.8340543,52.17944815,1393.916012,0,0,228.9098001,29.30956791,33.22708205,7050.727865,7.123244482,-116.4638622,152.3440647,6.843575658
2026-01-19T00:00:00.000Z,F4_s5_papaya,F4,S5,Papaya,6.697130705,-2941.889949,196.6785615,48.89166755,202.607035,0.76,0.654074977,5.203669783,6.442516629,0.53,43.18584872,1.314430364,0.902993143,0.029042319,0.077492419,0.174354717,0.454002546,19.02172795,10.50417375,0.008381914,250,0.221923275,27.40200406,0.199660942,1257.477895,263.2922429,1023.944144,113.1265959,525.8707994,325.988882,75.55196625,83.68376611,470.141889,171.4626204,462.7007962,37.94066465,167.5233796,186.0338527,20657.34423,675.8878828,-24.52969961,45.88044952,1950.991809,0,0,195.9301237,27.37910824,25.21699906,1102.271848,7.192043854,202.3426871,462.4063932,-1211.088287
2026-01-19T00:00:00.000Z,F4_sx_Papaya,F6,S4,Cumin,6.536073217,7808.960722,195.0057108,44.49327162,215.322967,0.76,0.648258909,5.288664961,6.363073465,0.53,41.01945217,1.324126663,0.785598553,0.041319398,0.109621834,0.49922333,0.499804487,11.88151282,8.982964256,0.027695574,250,0.850776894,27.31188307,0.207124282,1349.531803,266.6003447,938.8299322,147.7273901,392.9969834,274.0800922,101.3895164,92.94938915,525.0433728,180.9455728,324.5537943,46.61783768,225.5469342,172.971964,16586.59235,1744.853652,209.5168648,50.01450882,1834.316456,0,0,314.1101099,27.61408715,26.0218968,5316.341563,6.793208693,58.23465948,-152.906721,358.0214169
2026-01-19T00:00:00.000Z,S1_f1_Guava,F1,S6,Cumin,6.568884769,-179.1948645,196.7158439,47.61936544,215.2905416,0.76,0.627543307,5.147377546,6.364292676,0.53,36.18114967,1.326033662,0.722313559,0.051456028,0.124193155,0.227875972,0.441736303,26.92978297,9.28583734,0.006349467,250,0.58440939,27.33643077,0.210019495,1336.14654,344.8199505,842.5604018,174.1440955,322.8192545,398.9632452,100.6847407,99.7868356,669.8728673,124.2410587,410.9349229,45.94777464,188.5434474,145.8629263,14592.42629,-73.96239015,-23.44149705,33.14317276,970.0014593,0,0,245.6516102,26.54969374,25.31155213,3749.335963,7.169280644,162.1272576,-425.9194232,191.0126998
2026-01-19T00:00:00.000Z,F5_S2_Castor,F5,S6,Castor,7.852967291,1903.82011,194.2385596,42.33573833,178.0753689,0.76,0.599639154,5.041912081,6.318781282,0.53,41.37196955,1.32872498,0.846464822,0.021657387,0.09786237,0.376008604,0.435258725,27.04448739,7.297095653,0.029719102,250,0.176584855,27.51537127,0.201310291,712.4707317,332.1134469,799.2252422,191.5688505,550.3841677,308.4837383,101.6406487,110.9363591,526.9329301,132.8331431,289.9121073,34.37138726,190.5095483,175.3944775,35124.00223,494.211112,238.381444,16.56215956,3455.810316,0,0,273.7259766,27.88857142,26.73740464,2197.086662,7.17405668,502.566672,505.4524242,419.1051143
2026-01-19T00:00:00.000Z,F3_Fx_Guava,F3,S5,Cumin,7.724860825,2034.165011,196.1091283,47.07611427,242.5499094,0.76,0.665058775,5.002084974,6.484485184,0.53,38.40765829,1.32192403,0.683923907,0.021084255,0.126305276,0.256637059,0.531980923,28.97010202,8.136641507,0.025814552,250,0.238375985,27.43223547,0.202766576,1473.870346,246.9202372,1180.861688,180.6753945,483.1619903,318.2839066,96.03473518,72.56721572,492.4242843,141.3985039,319.6656324,40.6528723,212.8734331,162.7570979,14072.87128,798.6196637,104.0570592,28.74683984,2257.792712,0,0,265.9368238,27.03899823,26.39510248,2895.556886,7.898715212,-51.27073372,-183.2217047,-594.3728482
2026-01-19T00:00:00.000Z,F4_Fx_Papaya,F4,S3,Brinjal,6.931924934,-2557.807562,195.8718627,45.20609176,168.8552498,0.76,0.592313864,5.145069589,6.410902776,0.53,38.4225655,1.327611347,1.098876664,0.027543085,0.281765633,0.063720718,0.608045862,23.00744564,2.939015722,0.021239766,250,0.79015061,27.36568603,0.203791909,1427.133792,204.6883125,1015.338771,104.9379857,484.7243709,626.0835093,84.46906553,100.9463198,468.059164,122.0083732,347.4461511,39.71371865,220.0451825,160.4549263,17447.61578,1174.947545,344.051759,50.65208507,229.5130744,0,0,173.1290027,27.61048621,27.49189919,-2037.259664,7.893911751,160.4035374,57.55266633,512.6183136
2026-01-19T00:00:00.000Z,F4_s6_papaya,F3,S5,Castor,7.274722075,-2667.388557,194.2492194,44.27219507,223.3164942,0.76,0.65301856,5.210410888,6.32255361,0.53,38.89519877,1.342204143,0.882725464,0.025468483,0.226760404,0.217118589,0.406968665,17.67922822,4.143841507,0.015264917,250,0.576377603,27.49214961,0.210897745,1299.02164,478.7580728,803.329595,191.4485362,431.4024347,479.0903692,82.85290507,99.29576401,339.406366,173.1999699,331.7300492,37.59716429,181.3005949,194.9956755,6019.463831,644.8517827,240.6861216,23.32188678,940.4866541,0,0,279.9005433,27.49900195,23.54370763,2751.670122,7.765136576,195.9443227,-159.8989868,1549.33364
2026-01-19T00:00:00.000Z,F1_Fx_Papaya,F5,S3,Papaya,7.40391711,4935.408869,195.9134275,47.64580193,258.9130575,0.76,0.673751378,4.949369047,6.382947585,0.53,39.71868545,1.327331334,0.802601554,0.020776963,0.197637086,0.531026089,0.508041973,13.16140001,6.816074294,0.012754754,250,0.177267386,27.34223505,0.195738501,1008.828963,266.0479394,766.3628342,157.1548367,382.9519229,436.8339769,67.62274501,91.21460885,593.9414456,132.6700372,363.9988359,42.26648074,212.4271761,168.8959043,17527.06981,931.3145302,145.2408947,73.28444343,337.4256623,0,0,244.0153305,28.3048667,30.72108696,1228.189758,7.139632831,-1.328013785,-4.742794718,-326.8590818
